id; system time; board height; board width; game type; win length; gravity; turns played; initial board; final board; result; errors; full duration; pointsP1; expansion strategy of Player 1; cache of Player 1; watched nodes of Player 1; evaluation stategy of Player 1; exit condition type of Player 1; exit condition of Player 1; total Speed of Player 1; expansion strategy of Player 2; cache of Player 2; watched nodes of Player 2; evaluation stategy of Player 2; exit condition type of Player 2; exit condition of Player 2; total Speed of Player 2; 
239; 14:48:17:486; 8; 8; ChessGameState;  - ;  - ; 104; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ________|________|________|__K_____|________|________|____k___|________|; Tie;  - ; 829666000; 0.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 52; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@6274a9a7; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}TurnCountingCondition{turnsLookedForward=1}); 716315000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 52; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@2b220a36; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=1}; 111416000; 
240; 14:48:18:249; 8; 8; ChessGameState;  - ;  - ; 54; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; _p__P___|___p____|____P___|___p____|__NP____|_____K__|________|rp__k_R_|; Won: P2;  - ; 1114548000; -1.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 27; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@65c905fa; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}TurnCountingCondition{turnsLookedForward=1}); 1021853000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 27; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@1332b255; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.0}); 92628000; 
241; 14:48:18:546; 8; 8; ChessGameState;  - ;  - ; 131; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ________|________|________|___K____|________|_____k__|________|________|; Tie;  - ; 267665000; 0.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 66; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@8876acd; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}); 107347000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 65; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@159e7193; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.05}); 155796000; 
242; 14:48:18:951; 8; 8; ChessGameState;  - ;  - ; 90; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; __p_P___|___pP___|___pP_R_|____QP__|__p__kB_|_____N__|___n____|_______K|; Won: P2;  - ; 18791782000; -1.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 45; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@9ec70db; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.1}); 126842000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 590; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@209d8646; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}TurnCountingCondition{turnsLookedForward=2}); 18703329000; 
243; 14:48:19:285; 8; 8; ChessGameState;  - ;  - ; 61; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ________|_pP_____|__p_P___|_______r|_p______|b_p_____|_p______|_____k_K|; Won: P1;  - ; 659411000; 1.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 31; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@45caf33f; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}); 78509000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 30; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@2c27b1e3; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.05}TurnCountingCondition{turnsLookedForward=1}); 579958000; 
244; 14:48:19:289; 8; 8; ChessGameState;  - ;  - ; 120; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ________|________|________|________|________|________|k__K____|________|; Tie;  - ; 295510000; 0.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 60; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@398e997b; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}); 169108000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 60; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@e4b05b3; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.1}); 122439000; 
245; 14:48:20:398; 8; 8; ChessGameState;  - ;  - ; 115; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ________|________|________|________|________|______k_|________|K_______|; Tie;  - ; 1015545000; 0.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 58; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@537a569c; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}TurnCountingCondition{turnsLookedForward=1}); 860530000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 57; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@c348f5b; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.1}); 152564000; 
246; 14:48:21:558; 8; 8; ChessGameState;  - ;  - ; 140; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; __kBP___|__Q_____|_____P__|_____P__|____P___|___P____|____KNB_|______R_|; Won: P2;  - ; 6015361000; -1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 70; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@488da86a; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}); 84440000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 1762; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@6c3cbe3a; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.25}); 5940211000; 
247; 14:48:21:734; 8; 8; ChessGameState;  - ;  - ; 47; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ___p__P_|________|r__pP___|__p__kqK|_n_p_PN_|__p_P___|________|_p__P___|; Won: P1;  - ; 148211000; 1.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 24; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@51ccf06b; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}); 81210000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 23; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@34513bd3; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}); 65286000; 
248; 14:48:21:747; 8; 8; ChessGameState;  - ;  - ; 244; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; R_______|____P___|__R_____|_R______|_____R__|______N_|_k___K__|________|; Won: P2;  - ; 55425663000; -1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 122; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@4acb84f4; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.05}); 120013000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 3434; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@5233cf52; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}TurnCountingCondition{turnsLookedForward=2}); 55459764000; 
249; 14:48:21:759; 8; 8; ChessGameState;  - ;  - ; 7; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; r__pP__R|_p____P_|bp____PB|qp_N_nPQ|kp____PK|bp____PB|np____PN|rp____PR|; Won: P1;  - ; 23443000; 1.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 4; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@15b5f3ad; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}); 16187000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 3; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@441cbc36; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}); 6726000; 
250; 14:48:22:579; 8; 8; ChessGameState;  - ;  - ; 125; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ____K___|________|________|________|________|_____k__|________|________|; Tie;  - ; 753413000; 0.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 63; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@1af06fe6; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}TurnCountingCondition{turnsLookedForward=1}); 612055000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 62; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@31797bc1; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.25}); 138413000; 
251; 14:48:22:614; 8; 8; ChessGameState;  - ;  - ; 40; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; rp____PR|___p____|kp___P__|____P__K|Q____P__|_p____P_|______B_|________|; Won: P2;  - ; 777541000; -1.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 20; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@4aa29cf2; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}); 54357000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 20; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@1ce9b1b9; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.25}TurnCountingCondition{turnsLookedForward=1}); 722814000; 
252; 14:48:23:113; 8; 8; ChessGameState;  - ;  - ; 166; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ________|____K___|________|________|________|__k_____|________|________|; Tie;  - ; 2445688000; 0.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 83; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@6a8e3f97; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}TurnCountingCondition{turnsLookedForward=1}); 1675508000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 83; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@17fa5f09; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}TurnCountingCondition{turnsLookedForward=1}); 770629000; 
253; 14:48:23:399; 8; 8; ChessGameState;  - ;  - ; 150; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; R_______|____BP__|k_PN____|___P___K|___Q__R_|_____P__|___P___N|___P____|; Won: P2;  - ; 15703264000; -1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 75; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@10115db; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}TurnCountingCondition{turnsLookedForward=1}); 560358000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 2664; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@2177ecb2; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.05}); 15170274000; 
254; 14:48:23:927; 8; 8; ChessGameState;  - ;  - ; 98; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ___P____|________|k_____P_|________|____B___|_____P_K|_Q______|R__P____|; Won: P2;  - ; 5845257000; -1.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 49; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@596a773c; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}TurnCountingCondition{turnsLookedForward=1}); 704565000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 49; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@2e7597ff; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.0}TurnCountingCondition{turnsLookedForward=1}); 5148405000; 
255; 14:48:24:594; 8; 8; ChessGameState;  - ;  - ; 58; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; __np__PR|k______N|__pP____|____P___|__p_____|__N__K__|R_______|_QB_____|; Won: P2;  - ; 18011162000; -1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 29; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@1b3888d5; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}); 67082000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 398; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@2d622d00; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.0}TurnCountingCondition{turnsLookedForward=2}); 17978786000; 
256; 14:48:24:838; 8; 8; ChessGameState;  - ;  - ; 40; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ______PR|___B____|___p__PB|kQ____N_|________|___p_PK_|______P_|____P_R_|; Won: P2;  - ; 7654744000; -1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 20; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@33e2933e; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}TurnCountingCondition{turnsLookedForward=1}); 469185000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 159; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@3ef8ca6e; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.25}TurnCountingCondition{turnsLookedForward=2}); 7199904000; 
257; 14:48:25:111; 8; 8; ChessGameState;  - ;  - ; 36; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ___p__P_|_______R|Q____P__|_p__P___|k__pP__K|_p___P__|n__BpP_N|r__p_P_R|; Won: P2;  - ; 2156619000; -1.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 18; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@b27b4c6; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}TurnCountingCondition{turnsLookedForward=1}); 531492000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 555; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@3ccaedf8; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=2}; 1630666000; 
258; 14:48:25:234; 8; 8; ChessGameState;  - ;  - ; 214; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ___k____|_____K__|________|________|________|________|________|________|; Tie;  - ; 5402341000; 0.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 107; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@1e589e96; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}TurnCountingCondition{turnsLookedForward=1}); 5306083000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 107; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@7dd65085; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}); 98821000; 
259; 14:48:25:289; 8; 8; ChessGameState;  - ;  - ; 38; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ___r__PR|_b_NP___|np_P____|qp__QP__|_p__k_P_|b__p_PKB|__p___PN|r__p__PR|; Won: P2;  - ; 2403284000; -1.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 19; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@3021de8e; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}TurnCountingCondition{turnsLookedForward=1}); 658085000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 595; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@4988c753; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=2}; 1749534000; 
260; 14:48:26:929; 8; 8; ChessGameState;  - ;  - ; 48; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; _B______|_______N|___p____|__p___P_|Q_____P_|_R__k__B|____p__N|_p__K_PR|; Won: P2;  - ; 1347990000; -1.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 24; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@248d73; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}); 54527000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 157; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@69bee66a; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}); 1295010000; 
261; 14:48:27:966; 8; 8; ChessGameState;  - ;  - ; 136; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; _______k|____N___|_______Q|_____P__|_____P__|________|____KP__|____P___|; Won: P2;  - ; 18825561000; -1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 68; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@5dfb5e3e; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}TurnCountingCondition{turnsLookedForward=1}); 862387000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 1395; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@3c2a9fc; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.1}TurnCountingCondition{turnsLookedForward=2}); 17994853000; 
